race,income,parent_ed,raw_sat_score,cluster,cluster_percentile,adjusted_sat_score,score_boost
White,Q5,HS,990,6,32.98969072164948,950,-40
White,Q5,HS,990,6,32.98969072164948,950,-40
White,Q5,HS,990,6,32.98969072164948,950,-40
White,Q5,HS,990,6,32.98969072164948,950,-40
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
White,Q3,Grad,1000,23,32.99418604651163,950,-50
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Associate,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Associate,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,No HS,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q3,Bachelor,910,26,33.06709265175719,950,40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q5,Bachelor,990,8,33.1076724693746,950,-40
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q5,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
Hispanic,Q3,HS,920,11,33.11965811965812,950,30
Hispanic,Q4,HS,920,11,33.11965811965812,950,30
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q4,HS,950,1,33.140376266280754,950,0
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
AIAN,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
Two,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
Two,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
Two,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
AIAN,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
Two,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
Two,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
Two,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
White,Q5,Bachelor,1030,2,33.37021814732849,950,-80
Hispanic,Q1,Grad,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,Grad,900,10,33.37687785760941,950,50
Hispanic,Q1,HS,900,10,33.37687785760941,950,50
Hispanic,Q1,HS,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,HS,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,No HS,900,10,33.37687785760941,950,50
Hispanic,Q1,No HS,900,10,33.37687785760941,950,50
Hispanic,Q1,HS,900,10,33.37687785760941,950,50
Hispanic,Q1,HS,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,Grad,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,HS,900,10,33.37687785760941,950,50
Hispanic,Q1,HS,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Hispanic,Q1,Bachelor,900,10,33.37687785760941,950,50
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,No HS,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
Black,Q4,No HS,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Bachelor,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
Black,Q4,Grad,930,30,33.392476933995745,950,20
Black,Q4,HS,930,30,33.392476933995745,950,20
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
White,Q5,Grad,1060,5,33.48888888888889,950,-110
Black,Q3,Bachelor,970,28,33.5103409726104,950,-20
Black,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
Black,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
Black,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
Two,Q3,Bachelor,970,28,33.5103409726104,950,-20
NHPI,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
Black,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
Black,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
AIAN,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
Black,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q3,Bachelor,970,28,33.5103409726104,950,-20
White,Q1,Bachelor,950,17,33.51437699680511,950,0
Asian,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
Asian,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
Asian,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q1,Bachelor,950,17,33.51437699680511,950,0
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
Two,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
Two,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q4,Bachelor,1010,16,33.53920515574651,950,-60
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
Two,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
NHPI,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,Grad,990,20,33.59528487229862,950,-40
White,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Two,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Two,Q2,HS,910,29,33.61528822055138,950,40
Asian,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
Hispanic,Q2,HS,910,29,33.61528822055138,950,40
White,Q2,HS,910,29,33.61528822055138,950,40
AIAN,Q4,Associate,970,21,33.67298578199052,950,-20
White,Q2,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q4,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
Asian,Q2,Associate,970,21,33.67298578199052,950,-20
White,Q4,Associate,970,21,33.67298578199052,950,-20
White,Q2,Associate,970,21,33.67298578199052,950,-20
Hispanic,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q3,Associate,970,21,33.67298578199052,950,-20
Black,Q5,Associate,970,21,33.67298578199052,950,-20
Hispanic,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q1,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q2,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
Asian,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q4,Associate,970,21,33.67298578199052,950,-20
Hispanic,Q5,Associate,970,21,33.67298578199052,950,-20
Hispanic,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
Asian,Q5,Associate,970,21,33.67298578199052,950,-20
Black,Q5,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
Two,Q1,Associate,970,21,33.67298578199052,950,-20
White,Q4,Associate,970,21,33.67298578199052,950,-20
White,Q5,Associate,970,21,33.67298578199052,950,-20
Two,Q1,No HS,930,18,33.70577281191806,950,20
White,Q3,No HS,930,18,33.70577281191806,950,20
Asian,Q5,No HS,930,18,33.70577281191806,950,20
AIAN,Q1,No HS,930,18,33.70577281191806,950,20
White,Q1,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
AIAN,Q3,No HS,930,18,33.70577281191806,950,20
Hispanic,Q5,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
Two,Q2,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
Black,Q5,No HS,930,18,33.70577281191806,950,20
White,Q2,No HS,930,18,33.70577281191806,950,20
Two,Q4,No HS,930,18,33.70577281191806,950,20
White,Q3,No HS,930,18,33.70577281191806,950,20
White,Q2,No HS,930,18,33.70577281191806,950,20
Asian,Q5,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
Two,Q5,No HS,930,18,33.70577281191806,950,20
White,Q5,No HS,930,18,33.70577281191806,950,20
